Date,Device,Bin,Item,Disposals,Contaminants,Correct Bin
2/18/2025,uwisconsin_madison_oscarsort_4,Recycling,receipt,1,1,Trash
2/18/2025,uwisconsin_madison_oscarsort_4,Recycling,plastic bottle,1,0,Recycling
2/18/2025,uwisconsin_madison_oscarsort_4,Recycling,plastic gloves,1,1,Trash
2/20/2025,uwisconsin_madison_oscarsort_1,Trash,plastic bag,6,0,Trash
2/20/2025,uwisconsin_madison_oscarsort_1,Trash,coffee cup sleeve,2,2,Recycling
2/20/2025,uwisconsin_madison_oscarsort_1,Trash,coffee cup lid,5,0,Trash
2/20/2025,uwisconsin_madison_oscarsort_1,Trash,coffee cup,5,0,Recycling
2/20/2025,uwisconsin_madison_oscarsort_1,Trash,wrapper,7,0,Trash
2/20/2025,uwisconsin_madison_oscarsort_1,Trash,plastic lid,10,10,Recycling
2/20/2025,uwisconsin_madison_oscarsort_1,Trash,plastic cup,3,3,Recycling
2/20/2025,uwisconsin_madison_oscarsort_1,Trash,napkin,19,0,Trash
2/20/2025,uwisconsin_madison_oscarsort_1,Trash,plastic container,7,7,Recycling
2/20/2025,uwisconsin_madison_oscarsort_1,Trash,food scraps,1,0,Trash
2/20/2025,uwisconsin_madison_oscarsort_1,Trash,paper bag,3,3,Recycling
2/20/2025,uwisconsin_madison_oscarsort_1,Trash,paper bowl,5,0,Trash
2/20/2025,uwisconsin_madison_oscarsort_1,Trash,food box,14,0,Trash
2/20/2025,uwisconsin_madison_oscarsort_1,Trash,plastic cutlery,12,0,Trash
2/20/2025,uwisconsin_madison_oscarsort_1,Trash,plastic wrap,4,0,Trash
2/20/2025,uwisconsin_madison_oscarsort_1,Trash,plastic straw,1,0,Trash
2/20/2025,uwisconsin_madison_oscarsort_1,Trash,waxed food paper,2,0,Trash
2/20/2025,uwisconsin_madison_oscarsort_1,Trash,chopsticks,1,0,Trash
2/20/2025,uwisconsin_madison_oscarsort_1,Trash,yoghurt container,1,1,Recycling
2/20/2025,uwisconsin_madison_oscarsort_1,Trash,plastic sauce cup,1,0,Trash
2/20/2025,uwisconsin_madison_oscarsort_1,Recycling,aluminium can,12,0,Recycling
2/20/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic wrap,1,1,Trash
2/20/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic straw,2,2,Trash
2/20/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic lid,4,0,Recycling
2/20/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic cup,4,0,Recycling
2/20/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic cutlery,2,2,Trash
2/20/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic bottle,4,0,Recycling
2/20/2025,uwisconsin_madison_oscarsort_1,Recycling,aluminium bottle,1,0,Recycling
2/20/2025,uwisconsin_madison_oscarsort_2,Trash,plastic cutlery,5,0,Trash
2/20/2025,uwisconsin_madison_oscarsort_2,Trash,plastic wrap,7,0,Trash
2/20/2025,uwisconsin_madison_oscarsort_2,Trash,plastic cup,11,11,Recycling
2/20/2025,uwisconsin_madison_oscarsort_2,Trash,wrapper,11,0,Trash
2/20/2025,uwisconsin_madison_oscarsort_2,Trash,aluminium can,2,2,Recycling
2/20/2025,uwisconsin_madison_oscarsort_2,Trash,coffee cup sleeve,1,1,Recycling
2/20/2025,uwisconsin_madison_oscarsort_2,Trash,coffee cup lid,1,0,Trash
2/20/2025,uwisconsin_madison_oscarsort_2,Trash,coffee cup,1,1,Recycling
2/20/2025,uwisconsin_madison_oscarsort_2,Trash,stirstick,1,0,Trash
2/20/2025,uwisconsin_madison_oscarsort_2,Trash,coffee creamer cup,1,0,Trash
2/20/2025,uwisconsin_madison_oscarsort_2,Trash,plastic container,9,9,Recycling
2/20/2025,uwisconsin_madison_oscarsort_2,Trash,food scraps,5,0,Trash
2/20/2025,uwisconsin_madison_oscarsort_2,Trash,liquids,2,0,Trash
2/20/2025,uwisconsin_madison_oscarsort_2,Trash,plastic lid,8,8,Recycling
2/20/2025,uwisconsin_madison_oscarsort_2,Trash,plastic straw,5,0,Trash
2/20/2025,uwisconsin_madison_oscarsort_2,Trash,paper wrapper,2,2,Recycling
2/20/2025,uwisconsin_madison_oscarsort_2,Trash,napkin,11,0,Trash
2/20/2025,uwisconsin_madison_oscarsort_2,Trash,banana peel,1,0,Trash
2/20/2025,uwisconsin_madison_oscarsort_2,Trash,plastic bag,1,0,Trash
2/20/2025,uwisconsin_madison_oscarsort_2,Trash,chopsticks,1,0,Trash
2/20/2025,uwisconsin_madison_oscarsort_2,Trash,aluminium bottle,1,1,Recycling
2/20/2025,uwisconsin_madison_oscarsort_2,Recycling,plastic straw,1,1,Trash
2/20/2025,uwisconsin_madison_oscarsort_2,Recycling,wrapper,1,1,Trash
2/20/2025,uwisconsin_madison_oscarsort_2,Recycling,plastic cup,1,0,Recycling
2/20/2025,uwisconsin_madison_oscarsort_3,Recycling,napkin,5,5,Trash
2/20/2025,uwisconsin_madison_oscarsort_3,Recycling,plastic lid,1,0,Recycling
2/20/2025,uwisconsin_madison_oscarsort_3,Recycling,plastic container,1,0,Recycling
2/20/2025,uwisconsin_madison_oscarsort_3,Recycling,plastic bottle,1,0,Recycling
2/20/2025,uwisconsin_madison_oscarsort_3,Recycling,waxed food paper,1,1,Trash
2/20/2025,uwisconsin_madison_oscarsort_3,Recycling,food box,1,1,Trash
2/20/2025,uwisconsin_madison_oscarsort_3,Recycling,paper,1,0,Recycling
2/20/2025,uwisconsin_madison_oscarsort_3,Trash,paper,1,1,Recycling
2/20/2025,uwisconsin_madison_oscarsort_3,Trash,plastic cup,3,3,Recycling
2/20/2025,uwisconsin_madison_oscarsort_3,Trash,plastic straw,1,0,Trash
2/20/2025,uwisconsin_madison_oscarsort_3,Trash,napkin,1,0,Trash
2/20/2025,uwisconsin_madison_oscarsort_3,Trash,wrapper,1,0,Trash
2/20/2025,uwisconsin_madison_oscarsort_3,Trash,plastic container,1,1,Recycling
2/20/2025,uwisconsin_madison_oscarsort_4,Trash,plastic container,34,34,Recycling
2/20/2025,uwisconsin_madison_oscarsort_4,Trash,plastic cutlery,33,0,Trash
2/20/2025,uwisconsin_madison_oscarsort_4,Trash,food scraps,9,0,Trash
2/20/2025,uwisconsin_madison_oscarsort_4,Trash,wrapper,9,0,Trash
2/20/2025,uwisconsin_madison_oscarsort_4,Trash,napkin,22,0,Trash
2/20/2025,uwisconsin_madison_oscarsort_4,Trash,plastic cup,10,10,Recycling
2/20/2025,uwisconsin_madison_oscarsort_4,Trash,banana peel,4,0,Trash
2/20/2025,uwisconsin_madison_oscarsort_4,Trash,paper bag,9,9,Recycling
2/20/2025,uwisconsin_madison_oscarsort_4,Trash,liquids,4,0,Trash
2/20/2025,uwisconsin_madison_oscarsort_4,Trash,plastic straw,8,0,Trash
2/20/2025,uwisconsin_madison_oscarsort_4,Trash,plastic lid,7,7,Recycling
2/20/2025,uwisconsin_madison_oscarsort_4,Trash,plastic gloves,3,0,Trash
2/20/2025,uwisconsin_madison_oscarsort_4,Trash,paper wrapper,1,1,Recycling
2/20/2025,uwisconsin_madison_oscarsort_4,Trash,plastic wrap,3,0,Trash
2/20/2025,uwisconsin_madison_oscarsort_4,Trash,waxed food paper,1,0,Trash
2/20/2025,uwisconsin_madison_oscarsort_4,Trash,coffee cup lid,2,0,Trash
2/20/2025,uwisconsin_madison_oscarsort_4,Trash,coffee cup,2,2,Recycling
2/20/2025,uwisconsin_madison_oscarsort_4,Trash,food box,1,0,Trash
2/20/2025,uwisconsin_madison_oscarsort_4,Recycling,aluminium can,6,0,Recycling
2/20/2025,uwisconsin_madison_oscarsort_4,Recycling,plastic cutlery,4,4,Trash
2/20/2025,uwisconsin_madison_oscarsort_4,Recycling,plastic container,4,0,Recycling
2/20/2025,uwisconsin_madison_oscarsort_4,Recycling,plastic lid,3,0,Recycling
2/20/2025,uwisconsin_madison_oscarsort_4,Recycling,plastic cup,5,0,Recycling
2/20/2025,uwisconsin_madison_oscarsort_4,Recycling,food scraps,1,1,Trash
2/20/2025,uwisconsin_madison_oscarsort_4,Recycling,wrapper,2,2,Trash
2/20/2025,uwisconsin_madison_oscarsort_4,Recycling,plastic straw,2,2,Trash
2/20/2025,uwisconsin_madison_oscarsort_4,Recycling,liquids,1,1,Trash
2/20/2025,uwisconsin_madison_oscarsort_4,Recycling,plastic bottle,2,0,Recycling
2/25/2025,uwisconsin_madison_oscarsort_1,Trash,napkin,13,0,Trash
2/25/2025,uwisconsin_madison_oscarsort_1,Trash,paper bag,4,4,Recycling
2/25/2025,uwisconsin_madison_oscarsort_1,Trash,plastic cutlery,7,0,Trash
2/25/2025,uwisconsin_madison_oscarsort_1,Trash,plastic lid,12,12,Recycling
2/25/2025,uwisconsin_madison_oscarsort_1,Trash,plastic container,8,8,Recycling
2/25/2025,uwisconsin_madison_oscarsort_1,Trash,wrapper,2,0,Trash
2/25/2025,uwisconsin_madison_oscarsort_1,Trash,paper bowl,6,0,Trash
2/25/2025,uwisconsin_madison_oscarsort_1,Trash,food box,13,0,Trash
2/25/2025,uwisconsin_madison_oscarsort_1,Trash,plastic cup,2,2,Recycling
2/25/2025,uwisconsin_madison_oscarsort_1,Trash,plastic bag,1,0,Trash
2/25/2025,uwisconsin_madison_oscarsort_1,Trash,food scraps,1,0,Trash
2/25/2025,uwisconsin_madison_oscarsort_1,Trash,paper wrapper,1,1,Recycling
2/25/2025,uwisconsin_madison_oscarsort_1,Trash,plastic sauce cup,1,0,Trash
2/25/2025,uwisconsin_madison_oscarsort_1,Trash,sauce packet,2,0,Trash
2/25/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic wrap,2,2,Trash
2/25/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic lid,3,0,Recycling
2/25/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic cup,4,0,Recycling
2/25/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic straw,2,2,Trash
2/25/2025,uwisconsin_madison_oscarsort_1,Recycling,aluminium can,4,0,Recycling
2/25/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic cutlery,4,4,Trash
2/25/2025,uwisconsin_madison_oscarsort_1,Recycling,napkin,3,3,Trash
2/25/2025,uwisconsin_madison_oscarsort_1,Recycling,food box,1,1,Trash
2/25/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic bottle,1,0,Recycling
2/25/2025,uwisconsin_madison_oscarsort_1,Recycling,paper wrapper,1,0,Recycling
2/25/2025,uwisconsin_madison_oscarsort_3,Recycling,napkin,1,1,Trash
2/25/2025,uwisconsin_madison_oscarsort_3,Recycling,aluminium can,1,0,Recycling
2/25/2025,uwisconsin_madison_oscarsort_3,Recycling,plastic bottle,1,0,Recycling
2/25/2025,uwisconsin_madison_oscarsort_3,Recycling,plastic wrap,1,1,Trash
2/25/2025,uwisconsin_madison_oscarsort_3,Recycling,wrapper,1,1,Trash
2/25/2025,uwisconsin_madison_oscarsort_3,Trash,plastic lid,1,1,Recycling
2/25/2025,uwisconsin_madison_oscarsort_3,Trash,plastic cup,1,1,Recycling
2/25/2025,uwisconsin_madison_oscarsort_3,Trash,plastic container,1,1,Recycling
2/25/2025,uwisconsin_madison_oscarsort_3,Trash,napkin,1,0,Trash
2/25/2025,uwisconsin_madison_oscarsort_4,Recycling,wrapper,3,3,Trash
2/25/2025,uwisconsin_madison_oscarsort_4,Recycling,plastic container,4,0,Recycling
2/25/2025,uwisconsin_madison_oscarsort_4,Recycling,plastic bottle,5,0,Recycling
2/25/2025,uwisconsin_madison_oscarsort_4,Recycling,aluminium can,2,0,Recycling
2/25/2025,uwisconsin_madison_oscarsort_4,Recycling,paper bag,2,0,Recycling
2/25/2025,uwisconsin_madison_oscarsort_4,Recycling,plastic straw,1,1,Trash
2/25/2025,uwisconsin_madison_oscarsort_4,Recycling,plastic lid,3,0,Recycling
2/25/2025,uwisconsin_madison_oscarsort_4,Recycling,plastic cup,4,0,Recycling
2/25/2025,uwisconsin_madison_oscarsort_4,Recycling,plastic cutlery,1,1,Trash
2/25/2025,uwisconsin_madison_oscarsort_4,Recycling,food scraps,2,2,Trash
2/25/2025,uwisconsin_madison_oscarsort_4,Recycling,coffee cup,1,0,Recycling
2/25/2025,uwisconsin_madison_oscarsort_4,Recycling,paper wrapper,1,0,Recycling
2/25/2025,uwisconsin_madison_oscarsort_4,Recycling,napkin,2,2,Trash
2/25/2025,uwisconsin_madison_oscarsort_4,Recycling,liquids,1,1,Trash
2/25/2025,uwisconsin_madison_oscarsort_4,Trash,food scraps,30,0,Trash
2/25/2025,uwisconsin_madison_oscarsort_4,Trash,napkin,23,0,Trash
2/25/2025,uwisconsin_madison_oscarsort_4,Trash,plastic container,39,39,Recycling
2/25/2025,uwisconsin_madison_oscarsort_4,Trash,plastic cutlery,21,0,Trash
2/25/2025,uwisconsin_madison_oscarsort_4,Trash,plastic gloves,4,0,Trash
2/25/2025,uwisconsin_madison_oscarsort_4,Trash,paper bag,4,4,Recycling
2/25/2025,uwisconsin_madison_oscarsort_4,Trash,plastic bottle,2,2,Recycling
2/25/2025,uwisconsin_madison_oscarsort_4,Trash,wrapper,12,0,Trash
2/25/2025,uwisconsin_madison_oscarsort_4,Trash,plastic lid,19,19,Recycling
2/25/2025,uwisconsin_madison_oscarsort_4,Trash,plastic straw,2,0,Trash
2/25/2025,uwisconsin_madison_oscarsort_4,Trash,plastic cup,5,5,Recycling
2/25/2025,uwisconsin_madison_oscarsort_4,Trash,paper wrapper,2,2,Recycling
2/25/2025,uwisconsin_madison_oscarsort_4,Trash,coffee cup lid,1,0,Trash
2/25/2025,uwisconsin_madison_oscarsort_4,Trash,coffee cup,1,1,Recycling
2/25/2025,uwisconsin_madison_oscarsort_4,Trash,paper bowl,1,0,Trash
2/25/2025,uwisconsin_madison_oscarsort_4,Trash,receipt,1,0,Trash
2/25/2025,uwisconsin_madison_oscarsort_4,Trash,liquids,1,0,Trash
2/27/2025,uwisconsin_madison_oscarsort_1,Trash,wrapper,6,0,Trash
2/27/2025,uwisconsin_madison_oscarsort_1,Trash,napkin,26,0,Trash
2/27/2025,uwisconsin_madison_oscarsort_1,Trash,food box,23,0,Trash
2/27/2025,uwisconsin_madison_oscarsort_1,Trash,paper bowl,1,0,Trash
2/27/2025,uwisconsin_madison_oscarsort_1,Trash,plastic container,12,12,Recycling
2/27/2025,uwisconsin_madison_oscarsort_1,Trash,liquids,1,0,Trash
2/27/2025,uwisconsin_madison_oscarsort_1,Trash,coffee cup,5,0,Recycling
2/27/2025,uwisconsin_madison_oscarsort_1,Trash,coffee cup lid,4,0,Trash
2/27/2025,uwisconsin_madison_oscarsort_1,Trash,plastic cutlery,19,0,Trash
2/27/2025,uwisconsin_madison_oscarsort_1,Trash,plastic lid,12,12,Recycling
2/27/2025,uwisconsin_madison_oscarsort_1,Trash,plastic straw,1,0,Trash
2/27/2025,uwisconsin_madison_oscarsort_1,Trash,plastic cup,3,3,Recycling
2/27/2025,uwisconsin_madison_oscarsort_1,Trash,aluminium can,1,1,Recycling
2/27/2025,uwisconsin_madison_oscarsort_1,Trash,food scraps,3,0,Trash
2/27/2025,uwisconsin_madison_oscarsort_1,Trash,plastic bag,4,0,Trash
2/27/2025,uwisconsin_madison_oscarsort_1,Trash,paper bag,2,2,Recycling
2/27/2025,uwisconsin_madison_oscarsort_1,Trash,yoghurt container,1,1,Recycling
2/27/2025,uwisconsin_madison_oscarsort_1,Trash,plastic wrap,1,0,Trash
2/27/2025,uwisconsin_madison_oscarsort_1,Recycling,aluminium can,6,0,Recycling
2/27/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic lid,3,0,Recycling
2/27/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic bottle,5,0,Recycling
2/27/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic cup,2,0,Recycling
2/27/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic container,4,0,Recycling
2/27/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic cutlery,2,2,Trash
2/27/2025,uwisconsin_madison_oscarsort_1,Recycling,food box,2,2,Trash
2/27/2025,uwisconsin_madison_oscarsort_1,Recycling,wrapper,1,1,Trash
2/27/2025,uwisconsin_madison_oscarsort_3,Recycling,stirstick,1,1,Trash
2/27/2025,uwisconsin_madison_oscarsort_3,Recycling,plastic bottle,1,0,Recycling
2/27/2025,uwisconsin_madison_oscarsort_3,Recycling,aluminium container,1,0,Recycling
2/27/2025,uwisconsin_madison_oscarsort_3,Recycling,coffee cup sleeve,1,0,Recycling
2/27/2025,uwisconsin_madison_oscarsort_3,Recycling,wrapper,1,1,Trash
2/27/2025,uwisconsin_madison_oscarsort_3,Recycling,napkin,1,1,Trash
2/27/2025,uwisconsin_madison_oscarsort_3,Recycling,plastic wrap,1,1,Trash
2/27/2025,uwisconsin_madison_oscarsort_3,Trash,coffee cup lid,1,0,Trash
2/27/2025,uwisconsin_madison_oscarsort_3,Trash,coffee cup,1,0,Recycling
2/27/2025,uwisconsin_madison_oscarsort_3,Trash,paper,2,2,Recycling
2/27/2025,uwisconsin_madison_oscarsort_3,Trash,napkin,1,0,Trash
2/27/2025,uwisconsin_madison_oscarsort_3,Trash,plastic cutlery,1,0,Trash
2/27/2025,uwisconsin_madison_oscarsort_3,Trash,paper plate,1,0,Trash
2/27/2025,uwisconsin_madison_oscarsort_3,Trash,wrapper,1,0,Trash
2/27/2025,uwisconsin_madison_oscarsort_3,Trash,plastic straw,1,0,Trash
2/27/2025,uwisconsin_madison_oscarsort_3,Trash,paper bag,1,1,Recycling
2/27/2025,uwisconsin_madison_oscarsort_4,Trash,plastic cutlery,28,0,Trash
2/27/2025,uwisconsin_madison_oscarsort_4,Trash,food scraps,18,0,Trash
2/27/2025,uwisconsin_madison_oscarsort_4,Trash,napkin,30,0,Trash
2/27/2025,uwisconsin_madison_oscarsort_4,Trash,plastic container,38,38,Recycling
2/27/2025,uwisconsin_madison_oscarsort_4,Trash,wrapper,14,0,Trash
2/27/2025,uwisconsin_madison_oscarsort_4,Trash,plastic lid,8,8,Recycling
2/27/2025,uwisconsin_madison_oscarsort_4,Trash,paper wrapper,7,7,Recycling
2/27/2025,uwisconsin_madison_oscarsort_4,Trash,plastic sauce cup,3,0,Trash
2/27/2025,uwisconsin_madison_oscarsort_4,Trash,plastic gloves,1,0,Trash
2/27/2025,uwisconsin_madison_oscarsort_4,Trash,paper,2,2,Recycling
2/27/2025,uwisconsin_madison_oscarsort_4,Trash,plastic straw,6,0,Trash
2/27/2025,uwisconsin_madison_oscarsort_4,Trash,plastic cup,4,4,Recycling
2/27/2025,uwisconsin_madison_oscarsort_4,Trash,plastic wrap,2,0,Trash
2/27/2025,uwisconsin_madison_oscarsort_4,Trash,paper bag,3,3,Recycling
2/27/2025,uwisconsin_madison_oscarsort_4,Trash,plastic bottle,1,1,Recycling
2/27/2025,uwisconsin_madison_oscarsort_4,Trash,liquids,3,0,Trash
2/27/2025,uwisconsin_madison_oscarsort_4,Trash,coffee cup,2,2,Recycling
2/27/2025,uwisconsin_madison_oscarsort_4,Trash,coffee cup lid,1,0,Trash
2/27/2025,uwisconsin_madison_oscarsort_4,Trash,banana peel,1,0,Trash
2/27/2025,uwisconsin_madison_oscarsort_4,Recycling,wrapper,1,1,Trash
2/27/2025,uwisconsin_madison_oscarsort_4,Recycling,aluminium can,4,0,Recycling
2/27/2025,uwisconsin_madison_oscarsort_4,Recycling,napkin,3,3,Trash
2/27/2025,uwisconsin_madison_oscarsort_4,Recycling,plastic cutlery,2,2,Trash
2/27/2025,uwisconsin_madison_oscarsort_4,Recycling,food scraps,3,3,Trash
2/27/2025,uwisconsin_madison_oscarsort_4,Recycling,plastic lid,4,0,Recycling
2/27/2025,uwisconsin_madison_oscarsort_4,Recycling,plastic bottle,1,0,Recycling
2/27/2025,uwisconsin_madison_oscarsort_4,Recycling,plastic container,2,0,Recycling
2/27/2025,uwisconsin_madison_oscarsort_4,Recycling,plastic cup,1,0,Recycling
3/4/2025,uwisconsin_madison_oscarsort_1,Trash,coffee cup,3,0,Recycling
3/4/2025,uwisconsin_madison_oscarsort_1,Trash,food box,19,0,Trash
3/4/2025,uwisconsin_madison_oscarsort_1,Trash,napkin,22,0,Trash
3/4/2025,uwisconsin_madison_oscarsort_1,Trash,paper lid,1,0,Trash
3/4/2025,uwisconsin_madison_oscarsort_1,Trash,paper bowl,2,0,Trash
3/4/2025,uwisconsin_madison_oscarsort_1,Trash,food scraps,2,0,Trash
3/4/2025,uwisconsin_madison_oscarsort_1,Trash,plastic lid,6,6,Recycling
3/4/2025,uwisconsin_madison_oscarsort_1,Trash,plastic container,5,5,Recycling
3/4/2025,uwisconsin_madison_oscarsort_1,Trash,plastic cup,5,5,Recycling
3/4/2025,uwisconsin_madison_oscarsort_1,Trash,wrapper,7,0,Trash
3/4/2025,uwisconsin_madison_oscarsort_1,Trash,plastic bag,2,0,Trash
3/4/2025,uwisconsin_madison_oscarsort_1,Trash,coffee cup sleeve,1,1,Recycling
3/4/2025,uwisconsin_madison_oscarsort_1,Trash,coffee cup lid,2,0,Trash
3/4/2025,uwisconsin_madison_oscarsort_1,Trash,paper bag,1,1,Recycling
3/4/2025,uwisconsin_madison_oscarsort_1,Trash,receipt,1,0,Trash
3/4/2025,uwisconsin_madison_oscarsort_1,Trash,plastic cutlery,3,0,Trash
3/4/2025,uwisconsin_madison_oscarsort_1,Trash,banana peel,1,0,Trash
3/4/2025,uwisconsin_madison_oscarsort_1,Trash,paper wrapper,1,1,Recycling
3/4/2025,uwisconsin_madison_oscarsort_1,Trash,plastic bottle,1,1,Recycling
3/4/2025,uwisconsin_madison_oscarsort_1,Trash,plastic wrap,1,0,Trash
3/4/2025,uwisconsin_madison_oscarsort_1,Trash,liquids,1,0,Trash
3/4/2025,uwisconsin_madison_oscarsort_1,Trash,plastic straw,1,0,Trash
3/4/2025,uwisconsin_madison_oscarsort_1,Recycling,wrapper,2,2,Trash
3/4/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic bottle,3,0,Recycling
3/4/2025,uwisconsin_madison_oscarsort_1,Recycling,aluminium can,7,0,Recycling
3/4/2025,uwisconsin_madison_oscarsort_1,Recycling,napkin,4,4,Trash
3/4/2025,uwisconsin_madison_oscarsort_1,Recycling,coffee cup,1,1,Recycling
3/4/2025,uwisconsin_madison_oscarsort_1,Recycling,tetrapack,1,1,Trash
3/4/2025,uwisconsin_madison_oscarsort_1,Recycling,food box,1,1,Trash
3/6/2025,uwisconsin_madison_oscarsort_1,Trash,plastic bag,3,0,Trash
3/6/2025,uwisconsin_madison_oscarsort_1,Trash,plastic container,9,9,Recycling
3/6/2025,uwisconsin_madison_oscarsort_1,Trash,napkin,35,0,Trash
3/6/2025,uwisconsin_madison_oscarsort_1,Trash,paper lid,2,0,Trash
3/6/2025,uwisconsin_madison_oscarsort_1,Trash,paper bowl,2,0,Trash
3/6/2025,uwisconsin_madison_oscarsort_1,Trash,wrapper,10,0,Trash
3/6/2025,uwisconsin_madison_oscarsort_1,Trash,liquids,2,0,Trash
3/6/2025,uwisconsin_madison_oscarsort_1,Trash,plastic lid,9,9,Recycling
3/6/2025,uwisconsin_madison_oscarsort_1,Trash,food box,34,0,Trash
3/6/2025,uwisconsin_madison_oscarsort_1,Trash,plastic cup,5,5,Recycling
3/6/2025,uwisconsin_madison_oscarsort_1,Trash,plastic straw,2,0,Trash
3/6/2025,uwisconsin_madison_oscarsort_1,Trash,tetrapack,1,0,Trash
3/6/2025,uwisconsin_madison_oscarsort_1,Trash,paper,4,4,Recycling
3/6/2025,uwisconsin_madison_oscarsort_1,Trash,plastic cutlery,9,0,Trash
3/6/2025,uwisconsin_madison_oscarsort_1,Trash,receipt,1,0,Trash
3/6/2025,uwisconsin_madison_oscarsort_1,Trash,chip bag,2,0,Trash
3/6/2025,uwisconsin_madison_oscarsort_1,Trash,aluminium can,1,1,Recycling
3/6/2025,uwisconsin_madison_oscarsort_1,Trash,plastic wrap,2,0,Trash
3/6/2025,uwisconsin_madison_oscarsort_1,Trash,food scraps,2,0,Trash
3/6/2025,uwisconsin_madison_oscarsort_1,Trash,paper bag,1,1,Recycling
3/6/2025,uwisconsin_madison_oscarsort_1,Trash,stirstick,1,0,Trash
3/6/2025,uwisconsin_madison_oscarsort_1,Trash,paper wrapper,1,1,Recycling
3/6/2025,uwisconsin_madison_oscarsort_1,Trash,chopsticks,2,0,Trash
3/6/2025,uwisconsin_madison_oscarsort_1,Trash,cardboard,1,1,Recycling
3/6/2025,uwisconsin_madison_oscarsort_1,Trash,coffee cup lid,1,0,Trash
3/6/2025,uwisconsin_madison_oscarsort_1,Trash,coffee cup,1,0,Recycling
3/6/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic lid,3,0,Recycling
3/6/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic cup,2,0,Recycling
3/6/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic bottle,3,0,Recycling
3/6/2025,uwisconsin_madison_oscarsort_1,Recycling,aluminium can,3,0,Recycling
3/6/2025,uwisconsin_madison_oscarsort_1,Recycling,coffee cup lid,2,2,Trash
3/6/2025,uwisconsin_madison_oscarsort_1,Recycling,coffee cup,2,2,Recycling
3/6/2025,uwisconsin_madison_oscarsort_1,Recycling,paper,1,0,Recycling
3/6/2025,uwisconsin_madison_oscarsort_1,Recycling,cardboard,3,0,Recycling
3/6/2025,uwisconsin_madison_oscarsort_1,Recycling,plastic straw,2,2,Trash
3/6/2025,uwisconsin_madison_oscarsort_1,Recycling,paper bag,1,0,Recycling
3/6/2025,uwisconsin_madison_oscarsort_1,Recycling,paper wrapper,1,0,Recycling
3/6/2025,uwisconsin_madison_oscarsort_1,Recycling,paper lid,1,1,Trash
3/6/2025,uwisconsin_madison_oscarsort_1,Recycling,paper bowl,1,1,Trash
3/6/2025,uwisconsin_madison_oscarsort_1,Recycling,napkin,3,3,Trash
3/6/2025,uwisconsin_madison_oscarsort_1,Recycling,tetrapack,2,2,Trash
